Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-07-19 00:00:00-04:00,185.93207664466973,186.0184460341607,183.12015115476754,183.3120880126953,29387900,0.0,0.0,0.0
2019-07-22 00:00:00-04:00,183.72477513185382,185.16432360230544,183.72477513185382,184.77084350585938,18954900,0.0,0.0,0.0
2019-07-23 00:00:00-04:00,185.77849769524508,185.99922432162367,184.54047802780664,185.9800262451172,23786700,0.0,0.0,0.0
2019-07-24 00:00:00-04:00,185.26988875564822,187.29485416447744,185.25069067600623,187.28524780273438,20422900,0.0,0.0,0.0
2019-07-25 00:00:00-04:00,186.65180944555465,186.68059923566608,185.15466714055844,185.509765625,23434700,0.0,0.0,0.0
2019-07-26 00:00:00-04:00,186.6902355104539,187.6691325394075,186.594259757948,187.4196014404297,20431200,0.0,0.0,0.0
2019-07-29 00:00:00-04:00,187.24689969584858,187.31407102081408,185.596216004381,186.77664184570312,20451700,0.0,0.0,0.0
2019-07-30 00:00:00-04:00,185.34667573998604,186.69984022390932,185.21231846343179,185.97047424316406,18705000,0.0,0.0,0.0
2019-07-31 00:00:00-04:00,186.46951712279585,186.594268033974,181.6902202416711,183.3984832763672,41627500,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,183.715138172201,187.12207191361327,181.60380369595063,182.48672485351562,63251600,0.0,0.0,0.0
2019-08-02 00:00:00-04:00,181.11438921467683,181.37351203459949,178.70555009271143,179.7996063232422,55214000,0.0,0.0,0.0
2019-08-05 00:00:00-04:00,176.03761121432925,176.1143889049686,171.97808783726097,173.44642639160156,75040000,0.0,0.0,0.0
2019-08-06 00:00:00-04:00,175.04907850268626,176.39266578737127,173.77269181580857,175.87442016601562,41897200,0.0,0.0,0.0
2019-08-07 00:00:00-04:00,173.9646703141629,177.07408621121866,172.64028079128536,176.82456970214844,49990600,0.0,0.0,0.0
2019-08-08 00:00:00-04:00,177.62107707477912,180.73050683342655,177.1316358995564,180.67291259765625,38418100,0.0,0.0,0.0
2019-08-09 00:00:00-04:00,179.80923779441915,180.42344467991606,177.57313696213512,178.97430419921875,33608900,0.0,0.0,0.0
2019-08-12 00:00:00-04:00,177.87057892672183,178.40800793240192,176.1047365812467,176.9204864501953,24642900,0.0,0.0,0.0
2019-08-13 00:00:00-04:00,176.76698091162126,182.03571963848822,176.60383382064643,180.79771423339844,40241900,0.0,0.0,0.0
2019-08-14 00:00:00-04:00,177.88981566101373,178.45603458334026,175.0682981242066,175.39459228515625,51000500,0.0,0.0,0.0
2019-08-15 00:00:00-04:00,175.62491581754216,176.19113470920718,173.85907318395402,175.19305419921875,36685000,0.0,0.0,0.0
2019-08-16 00:00:00-04:00,176.78616712439924,178.45603408687566,176.6805996439333,178.00497436523438,32781400,0.0,0.0,0.0
2019-08-19 00:00:00-04:00,180.5769514067639,181.21994792271593,179.94354660818072,180.8360595703125,22494100,0.0,0.0,0.0
2019-08-20 00:00:00-04:00,180.38499785700824,181.03758602992903,179.38690287698097,179.4348907470703,19902900,0.0,0.0,0.0
2019-08-21 00:00:00-04:00,181.00880180053545,181.60381040517532,180.3850034017254,181.0279998779297,20418500,0.0,0.0,0.0
2019-08-22 00:00:00-04:00,181.36391454202402,181.8245806097128,179.02224661806267,180.44261169433594,24243700,0.0,0.0,0.0
2019-08-23 00:00:00-04:00,179.2142149072733,180.85529216498597,174.24296596275374,174.732421875,55372400,0.0,0.0,0.0
2019-08-26 00:00:00-04:00,176.71894866973432,177.4195247419169,175.70167021438476,177.37155151367188,27598900,0.0,0.0,0.0
2019-08-27 00:00:00-04:00,178.60958591037726,178.90709026474875,176.30631411072812,176.99728393554688,28012800,0.0,0.0,0.0
2019-08-28 00:00:00-04:00,176.42149116646308,177.9282111715968,175.53856973242583,177.63070678710938,21792400,0.0,0.0,0.0
2019-08-29 00:00:00-04:00,179.83800982955532,180.86489487313986,179.15661704016748,180.34664916992188,25358900,0.0,0.0,0.0
2019-08-30 00:00:00-04:00,181.31594743437128,181.35434359966638,178.89751619925119,179.914794921875,26319800,0.0,0.0,0.0
